gene_id	gene_name	gene_type	seqnames	start	end	strand	scr_1	scr_2	Elf3kd_1	Elf3kd_2
186	ENSMUSG00000001420.13	Tmem79	protein_coding	chr3	88328655	88336148	-	0.447436556803232	0.48660170915307	0.351047417051679	0.435460157454711
187	ENSMUSG00000001424.14	Snd1	protein_coding	chr6	28475139	28935162	+	0.427668247917344	0.492408358818871	0.37748821022437	0.367606782664588
188	ENSMUSG00000001435.15	Col18a1	protein_coding	chr10	77052178	77166548	-	7.21509133364881	6.13369687091014	8.54454785652128	8.38414278315446
189	ENSMUSG00000001436.15	Slc19a1	protein_coding	chr10	77032241	77061002	+	0.791212349722173	1.06222090181347	0.58222257354495	0.57132524630944
190	ENSMUSG00000001440.5	Kpnb1	protein_coding	chr11	97159714	97187881	-	36.8999526135461	41.6761744976056	34.1083357085712	34.5190518613556
191	ENSMUSG00000001441.13	Npepps	protein_coding	chr11	97205842	97280638	-	5.09646784665485	3.92929277679955	3.71426726446031	3.81317961465921
192	ENSMUSG00000001445.10	Mrpl10	protein_coding	chr11	97041560	97049213	+	5.84839570151449	6.08574603314968	2.65453151660007	2.48145364020955
193	ENSMUSG00000001467.5	Cyp51	protein_coding	chr5	4081145	4104746	-	6.37294636304311	6.77477097243665	5.92789751988518	5.97072812355785
194	ENSMUSG00000001472.17	Tcf25	protein_coding	chr8	123373753	123403835	+	6.1715496776149	5.17228914073349	7.09442681535449	6.92159637841179
195	ENSMUSG00000001473.7	Tubb6	protein_coding	chr18	67390717	67402749	+	14.9231166510997	25.8823042121305	15.6642898143233	14.8547178363568
196	ENSMUSG00000001482.15	Def8	protein_coding	chr8	123423527	123463270	+	0.933738204643623	1.07531407888912	1.03414370768446	0.987563394956341
197	ENSMUSG00000001493.9	Meox1	protein_coding	chr11	101877510	101894374	-	0.0857345181632237	0.0705515984265471	0.0515281585408184	0.0459348924590413
198	ENSMUSG00000001497.18	Pax9	protein_coding	chr12	56691767	56712822	+	0.0308513137389947	0.0373683887747734	0.082542946153632	0.0735830944126595
199	ENSMUSG00000001506.10	Col1a1	protein_coding	chr11	94936224	94953042	+	0.434828792039849	0.240759741758615	0.548809592993218	0.505270077815971
200	ENSMUSG00000001507.16	Itga3	protein_coding	chr11	95044474	95076801	-	23.7943784583568	26.6708656006472	18.0252940159673	16.9925427421786
201	ENSMUSG00000001508.15	Sgca	protein_coding	chr11	94962791	94976327	-	0.00154802107349227	0.00992392460137011	0.00173505460040964	0.00173419932129198
202	ENSMUSG00000001510.8	Dlx3	protein_coding	chr11	95120119	95125296	+	0.0769028881137794	0.177925761842186	0.0771212834092068	0.0725489573513874
203	ENSMUSG00000001517.14	Foxm1	protein_coding	chr6	128362967	128376146	+	9.93085717918225	11.8133964720696	2.96712109822113	2.81069614815442
204	ENSMUSG00000001518.12	Itfg2	protein_coding	chr6	128409444	128424931	-	1.02422599798858	1.16352054309599	0.915952879122588	0.929142945307295
205	ENSMUSG00000001520.12	Nrip2	protein_coding	chr6	128399296	128416427	+	0.144333288400758	0.178110765790165	0.1795941029899	0.152100142632883
206	ENSMUSG00000001521.12	Tulp3	protein_coding	chr6	128321161	128355851	-	1.50163381209188	1.36249800067706	1.76565878286382	1.65381245891589
207	ENSMUSG00000001524.14	Gtf2h4	protein_coding	chr17	35667730	35673739	-	3.14536860579361	4.20909732559884	3.36124167102423	3.46896660801321
208	ENSMUSG00000001525.10	Tubb5	protein_coding	chr17	35833921	35838306	-	389.137768543887	502.004307570925	332.045473116237	332.995276099696
209	ENSMUSG00000001542.7	Ell2	protein_coding	chr13	75706757	75772364	+	1.79527349951527	1.29928413823702	0.970113623284142	0.921690342577916
210	ENSMUSG00000001552.14	Jup	protein_coding	chr11	100368958	100397763	-	9.38620492883045	6.72267456637605	9.67312389446496	9.0172247899301
211	ENSMUSG00000001555.10	Fkbp10	protein_coding	chr11	100415697	100424824	+	0.00459165404860115	0.00841022669969138	0.010292844996667	0.010287771233925
212	ENSMUSG00000001558.5	Klhl10	protein_coding	chr11	100441917	100457022	+	0.013872236511613	0.0190566383038936	0.00621931786061434	0.0170946932898438
213	ENSMUSG00000001569.10	Nom1	protein_coding	chr5	29434664	29457843	+	3.060972814495	2.89270380488549	2.48748398203808	2.60069654986864
214	ENSMUSG00000001576.15	Ergic1	protein_coding	chr17	26561489	26656934	+	3.77828663676588	3.83257837313909	3.31819007778709	3.12471811174258
215	ENSMUSG00000001583.13	Tnk1	protein_coding	chr11	69851005	69858730	-	0.00542498724939582	0.00496829379210895	0.00304021994448478	0.0060774425923646
216	ENSMUSG00000001588.12	Acap1	protein_coding	chr11	69881567	69895539	-	0.00599885864608971	0.0219754191491793	0.0117663823001728	0.0117605821708458
217	ENSMUSG00000001622.15	Csn3	protein_coding	chr5	87925579	87932665	+	0.266139033667968	0.135408091814993	0.616474742765023	0.536664940178851
218	ENSMUSG00000001627.12	Ifrd1	protein_coding	chr12	40201567	40248504	-	3.979463410903	3.0626701850823	2.85859340804591	2.76016105396154
219	ENSMUSG00000001630.13	Stk38l	protein_coding	chr6	146724995	146778812	+	0.734716223576998	0.417197924136692	1.33189054694863	1.37703333881612
220	ENSMUSG00000001632.16	Brpf1	protein_coding	chr6	113307137	113324860	+	2.7074812584953	2.64522117858415	2.73114178105454	2.61323944770441
221	ENSMUSG00000001642.18	Akr1b3	protein_coding	chr6	34302434	34317478	-	7.47541804819179	9.14983511165284	4.26501793820579	3.75423674310675
222	ENSMUSG00000001666.8	Ddt	protein_coding	chr10	75771230	75773414	-	5.09458838652482	2.40754099246049	3.1400293629919	2.75154543742222
223	ENSMUSG00000001670.13	Tat	protein_coding	chr8	109990437	109999803	+	0.00671172749865194	0.00819561596071784	0.0300905817695643	0.017544186855761
224	ENSMUSG00000001672.14	Marveld3	protein_coding	chr8	109947914	109962203	-	0.00879866187310156	0.0120869419097339	0.0131489672173811	0.0131424855556068
225	ENSMUSG00000001674.11	Ddx18	protein_coding	chr1	121553835	121567989	-	3.13851265307883	4.45652425431909	2.38772933187633	2.25387394486917
226	ENSMUSG00000001687.15	Ubl3	protein_coding	chr5	148504635	148552789	-	2.80059868924894	3.21799914408083	3.97687399231872	3.9490771779578
227	ENSMUSG00000001700.10	Gramd3	protein_coding	chr18	56400337	56503792	+	0.293281244861494	0.137078301643453	0.249715035312545	0.237566147094096
228	ENSMUSG00000001707.8	Eef1e1	protein_coding	chr13	38644207	38659058	-	4.38523151191567	5.16351619076124	5.43534763366272	5.27302343514885
229	ENSMUSG00000001729.14	Akt1	protein_coding	chr12	112653821	112674884	-	18.0083344189254	21.0887212110319	27.1251294356807	26.3104530448227
230	ENSMUSG00000001739.14	Cldn15	protein_coding	chr5	136966616	136975858	+	0.0476124516626941	0.0975905252418284	0.0355766919493647	0.035559154748119
231	ENSMUSG00000001741.12	Il16	protein_coding	chr7	83642825	83745726	-	0.000407265493062096	0.000559470795386463	0.00205412281358105	0.000228123361415421
232	ENSMUSG00000001750.16	Tcirg1	protein_coding	chr19	3896050	3907133	-	13.5729370321602	13.2077583001872	12.1062707564243	11.3272222796687
233	ENSMUSG00000001751.9	Naglu	protein_coding	chr11	101070012	101077672	+	6.49136729035613	4.7799721077044	6.13203631100389	6.00643330881152
234	ENSMUSG00000001755.12	Coasy	protein_coding	chr11	101082565	101086619	+	9.15898161825415	9.83169763726868	9.4197697803852	9.76254803007695
235	ENSMUSG00000001761.7	Smo	protein_coding	chr6	29735503	29761365	+	2.98810613521455	4.1990722594875	3.59159925088462	3.61161284857165
236	ENSMUSG00000001763.14	Tspan33	protein_coding	chr6	29694222	29718559	+	0.0731844979380066	0.101718144618921	0.0839567662074046	0.093560826530049
237	ENSMUSG00000001767.5	Crnkl1	protein_coding	chr2	145917479	145935014	-	4.47998834771696	4.12035819313706	4.13326873872559	4.22226295004438
238	ENSMUSG00000001768.16	Rin2	protein_coding	chr2	145675215	145887616	+	0.239628335959681	0.0851079456087476	0.0843667797763832	0.0896300533074219
239	ENSMUSG00000001774.8	Chordc1	protein_coding	chr9	18292125	18317442	+	4.73010963890953	5.99570150676165	4.72645403355387	4.75194040828959
240	ENSMUSG00000001783.3	Rtcb	protein_coding	chr10	85938637	85957823	-	8.4718169908469	9.4679906782002	9.04247154375833	9.57513180828744
241	ENSMUSG00000001785.13	Pwp1	protein_coding	chr10	85829494	85889096	+	1.15418988460703	1.41312477122243	1.13799367332416	1.12679881680509
242	ENSMUSG00000001786.14	Fbxo7	protein_coding	chr10	86021972	86051873	+	0.550812829508111	0.639218575731003	0.45556019736009	0.42236305284099
243	ENSMUSG00000001794.13	Capns1	protein_coding	chr7	30186936	30198811	-	19.6535410178791	18.0943847867214	11.8842581657692	12.0286343115078
244	ENSMUSG00000001802.16	Lrp3	protein_coding	chr7	35200027	35215498	-	0.025733711574238	0.00868271239119292	0.0303609321584188	0.0455189490265819
245	ENSMUSG00000001804.9	Dsg4	protein_coding	chr18	20436175	20471821	+	0.0146959078513658	0.00861360479022424	0.0112006083209747	0.0151462942910618
246	ENSMUSG00000001827.12	Folr1	protein_coding	chr7	101858331	101870788	-	0.00841053754948678	0.0092430126541001	0.145171295534893	0.105527079772695
247	ENSMUSG00000001829.17	Clpb	protein_coding	chr7	101663633	101795506	+	0.344008543734982	0.432191603079492	0.316649905200425	0.325928108148129
248	ENSMUSG00000001833.17	Sept7	protein_coding	chr9	25252439	25308571	+	7.55146323042576	8.1635936777789	5.40197856316454	5.41478892297497
249	ENSMUSG00000001844.10	Zdhhc4	protein_coding	chr5	143316489	143329256	-	1.30316335248127	1.1949618268784	1.66480439095999	1.66398374103333
250	ENSMUSG00000001847.14	Rac1	protein_coding	chr5	143503634	143528036	-	12.2613865752008	11.271648569272	14.5512779385558	14.4748427968911
251	ENSMUSG00000001855.15	Nup214	protein_coding	chr2	31974436	32053975	+	1.21868850875873	1.39620477030997	0.993592795665052	0.927289648661311
252	ENSMUSG00000001864.13	Aif1l	protein_coding	chr2	31950139	31973442	+	14.3880687476253	10.9023246082815	12.1666463196525	11.5693383392439
253	ENSMUSG00000001870.16	Ltbp1	protein_coding	chr17	75005568	75392512	+	0.398779548407076	0.381971675007506	0.232038298950202	0.236413159228967
254	ENSMUSG00000001891.16	Ugp2	protein_coding	chr11	21321138	21371201	-	3.942349655618	2.43790066815917	3.1318643908468	3.06655130465761
255	ENSMUSG00000001909.16	Trmt1	protein_coding	chr8	84686307	84699808	+	4.00269610945789	4.32241283917601	3.9627007246921	4.16765206023116
256	ENSMUSG00000001910.5	Nacc1	protein_coding	chr8	84670479	84687902	-	6.99469328282171	7.01934750628989	5.30561393238973	5.58862756758069
257	ENSMUSG00000001911.16	Nfix	protein_coding	chr8	84699876	84800344	-	0.181242161832003	0.258622716499942	0.19869853297043	0.189955619665722
258	ENSMUSG00000001918.17	Slc1a5	protein_coding	chr7	16781340	16798274	+	2.28422749858042	3.23649104221634	1.33835476577624	1.39314353508169
259	ENSMUSG00000001924.15	Uba1	protein_coding	chrX	20658326	20683179	+	33.925384669269	33.5989688596835	30.2962021575225	30.2557659213252
260	ENSMUSG00000001930.17	Vwf	protein_coding	chr6	125546774	125686679	+	0.00524206042512918	0.00411494259076248	0.00302164027933675	0.00369129540964356
261	ENSMUSG00000001942.8	Siae	protein_coding	chr9	37555698	37649655	+	0.153658749532182	0.209757290152574	0.162475434467301	0.185380530813586
262	ENSMUSG00000001946.14	Esam	protein_coding	chr9	37528078	37538319	+	0.0265991770589091	0.018738438406426	0.0045866026894141	0.0137530252981203
263	ENSMUSG00000001948.10	Spa17	protein_coding	chr9	37603290	37613722	-	0.0401725714163945	0.0754209572136554	0.105811719358111	0.0855077297252986
264	ENSMUSG00000001962.8	Fam50a	protein_coding	chrX	74313033	74320149	+	10.0529793758013	9.37118758189606	9.87151853875694	10.2460122220916
265	ENSMUSG00000001964.14	Emd	protein_coding	chrX	74254687	74261548	+	10.0479089921445	11.2997726977065	9.12591075989977	8.73137434443917
266	ENSMUSG00000001983.7	Taco1	protein_coding	chr11	106066061	106073612	+	1.60117410219926	1.7001898109498	1.75108576043631	1.53571927882745
267	ENSMUSG00000001988.9	Npas1	protein_coding	chr7	16455721	16477728	-	0.0666506533173715	0.0592957860906718	0.0747034550361314	0.0895999567906891
268	ENSMUSG00000001995.9	Sipa1l2	protein_coding	chr8	125418063	125569808	-	0.0568918478982902	0.0886501326250393	0.110351599312836	0.0991591960877677
269	ENSMUSG00000001998.15	Ap4e1	protein_coding	chr2	127008717	127067909	+	0.69419549913505	0.5274730803838	0.716172571013254	0.76856413807964
270	ENSMUSG00000001999.15	Blvra	protein_coding	chr2	127070665	127097084	+	0.888318817551245	1.3103759691406	0.752957610555272	0.791681846912842
271	ENSMUSG00000002006.12	Pdzd4	protein_coding	chrX	73793359	73824969	-	0.039773514553859	0.0625300089059837	0.0445789922261529	0.0556962717803107
272	ENSMUSG00000002007.5	Srpk3	protein_coding	chrX	73774405	73778925	+	0.00927168727911123	0.101893989939934	0.0207838044877389	0.0259669491294339
273	ENSMUSG00000002010.17	Idh3g	protein_coding	chrX	73778963	73786897	-	12.8882763629773	13.7527776296585	11.6866069993547	11.6305487311741
274	ENSMUSG00000002014.12	Ssr4	protein_coding	chrX	73787028	73790830	+	18.4188091226051	20.8506137935871	16.9008081690301	17.0283083934447
275	ENSMUSG00000002015.5	Bcap31	protein_coding	chrX	73686178	73716175	-	7.22985755727875	6.48879963638388	6.90078846594897	7.07502540652758
276	ENSMUSG00000002017.10	Fam98a	protein_coding	chr17	75537086	75551946	-	7.08149761409652	8.32945654640204	6.61108204674288	6.44985465539117
277	ENSMUSG00000002020.15	Ltbp2	protein_coding	chr12	84783212	84876532	-	0.00359262979010568	0.00329019027381411	0.0372469295170322	0.0294306930510284
278	ENSMUSG00000002028.13	Kmt2a	protein_coding	chr9	44803355	44881296	-	1.74722074539579	1.08751983664587	1.39875822850944	1.35831321485056
279	ENSMUSG00000002031.13	Ift46	protein_coding	chr9	44767908	44793447	+	1.53510156201224	1.24882876350282	1.35181399563738	1.33552211460515
280	ENSMUSG00000002032.17	Tmem25	protein_coding	chr9	44793769	44799307	-	0.0567551821527393	0.0623728107432963	0.0551307489932979	0.0551035728004889
281	ENSMUSG00000002043.17	Trappc6a	protein_coding	chr7	19508395	19516145	+	1.84936065336017	1.73081732976033	2.03946780321039	2.06572273714473
282	ENSMUSG00000002052.6	Supt6	protein_coding	chr11	78206746	78245987	-	5.07924298671103	5.24436005441123	6.56493547848904	6.32839980570359
283	ENSMUSG00000002055.9	Spag5	protein_coding	chr11	78301529	78322457	+	3.10485450548089	4.77550177239509	0.992037365199355	1.01510323116268
284	ENSMUSG00000002057.4	Foxn1	protein_coding	chr11	78357577	78386558	-	0.417908963077789	0.10726978479236	0.426261264670723	0.407421530400716
285	ENSMUSG00000002058.13	Unc119	protein_coding	chr11	78343482	78349164	+	1.68900705189413	1.29014313321224	1.77320748002836	1.76820208052931
286	ENSMUSG00000002059.18	Rab34	protein_coding	chr11	78188430	78192193	+	22.9864912833555	25.1464420570913	13.8867075294439	14.7594399901083
287	ENSMUSG00000002064.10	Sdf2	protein_coding	chr11	78245746	78255496	+	5.19874441576044	5.14686573629071	7.07702398677166	7.38652372675994
288	ENSMUSG00000002068.16	Ccne1	protein_coding	chr7	38097984	38107534	-	2.2073023382509	4.17760023989856	1.09190056414538	0.946338950262637
289	ENSMUSG00000002076.12	Hsf2bp	protein_coding	chr17	31944769	32036349	-	0.0139571392039558	0.0152967082153038	0.00564190193890792	0.00487014979522993
290	ENSMUSG00000002083.13	Bbc3	protein_coding	chr7	16308393	16318205	+	2.98763397246811	2.01444515034462	4.6267688854997	4.70582939253845
291	ENSMUSG00000002100.15	Mybpc3	protein_coding	chr2	91118144	91136516	+	0.00912432538680225	0.00104452616873616	0.0319585497919999	0.0357759316549223
292	ENSMUSG00000002102.15	Psmc3	protein_coding	chr2	91054009	91066369	+	18.0296060616639	19.2862954642429	14.2035275531398	14.1243564248174
293	ENSMUSG00000002103.16	Acp2	protein_coding	chr2	91202885	91214098	+	4.15791309043171	3.99100696409102	3.84551355521466	4.01109585096976
294	ENSMUSG00000002104.11	Rapsn	protein_coding	chr2	91035620	91045729	+	0.0476745775811852	0.0398645494324302	0.0580811630011497	0.0371536207545882
295	ENSMUSG00000002105.15	Slc39a13	protein_coding	chr2	91061791	91070417	-	3.42755769729499	3.29696632647054	4.93618970739459	4.37316416356414
296	ENSMUSG00000002107.18	Celf2	protein_coding	chr2	6539694	7509563	-	0.0843458938589536	0.0974075273904604	0.0493992756806699	0.0522793321037149
297	ENSMUSG00000002108.10	Nr1h3	protein_coding	chr2	91184061	91202834	-	0.658545134926059	0.777905314095128	0.477895756947603	0.408887119706691
298	ENSMUSG00000002109.14	Ddb2	protein_coding	chr2	91211572	91236982	-	0.162453388839272	0.16841313475642	0.131246330897386	0.104391018790631
299	ENSMUSG00000002111.8	Spi1	protein_coding	chr2	91082390	91115756	+	0.0257482030594751	0.0103524733530053	0.00281552467435652	0.0077388761656504
300	ENSMUSG00000002129.11	Sf3a1	protein_coding	chr11	4160350	4182541	+	5.40870568701424	6.81609003979398	4.68422802437418	4.49785799645402
301	ENSMUSG00000002147.18	Stat6	protein_coding	chr10	127642986	127660957	+	6.39778925530534	6.04180161037748	6.11482866584425	6.2777046571987
302	ENSMUSG00000002204.9	Napsa	protein_coding	chr7	44572380	44586862	+	0.0115752041158908	0.00132509562021964	0.0129737323967103	0.0178300885335652
303	ENSMUSG00000002205.16	Vrk3	protein_coding	chr7	44748413	44777515	+	1.29747549577095	0.909320938444667	1.19760763595557	1.15346005355652
304	ENSMUSG00000002210.11	Smg9	protein_coding	chr7	24399619	24422778	+	1.03145969626936	0.984401800991439	0.536462490117693	0.597014459418018
305	ENSMUSG00000002221.11	Paxip1	protein_coding	chr5	27740080	27791691	-	1.18998300436088	1.53673468277619	0.829105107586096	0.787761898171521
306	ENSMUSG00000002222.14	Rmnd5a	protein_coding	chr6	71388634	71440637	-	2.93298968237429	1.03878522168411	1.52332101930604	1.57899503493073
307	ENSMUSG00000002227.15	Mov10	protein_coding	chr3	104794836	104818563	-	3.84161325245258	2.61560974639505	3.50102910669868	3.33804053069878
308	ENSMUSG00000002228.7	Ppm1j	protein_coding	chr3	104781056	104786018	+	0.0464518633129192	0.0270717943176432	0.104128452149373	0.0473077831781707
309	ENSMUSG00000002233.13	Rhoc	protein_coding	chr3	104788375	104794459	+	70.9660491506502	34.0556879410764	77.1739145020264	78.034864844361
310	ENSMUSG00000002249.21	Tead3	protein_coding	chr17	28331671	28350817	-	1.63617725947629	1.49843841973107	2.90964578485092	2.81993526741455
311	ENSMUSG00000002250.16	Ppard	protein_coding	chr17	28232700	28301474	+	0.959435073236136	1.01734473462047	1.0569145116642	0.918499176098602
312	ENSMUSG00000002257.8	Def6	protein_coding	chr17	28207778	28228608	+	0.00502976794306082	0.011976497937411	0.00789245768113367	0.00676162900038645
313	ENSMUSG00000002265.17	Peg3	protein_coding	chr7	6703892	6730431	-	70.5262549309954	30.7558287423465	34.1891743439697	34.4482895330879
314	ENSMUSG00000002266.17	Zim1	protein_coding	chr7	6671269	6696450	-	0.000832135866359214	0.00609667122736057	0.00279802617900142	0.00372886255716743
315	ENSMUSG00000002274.13	Metrn	protein_coding	chr17	25793221	25797136	-	3.3772624166665	8.19068917089318	2.85547707736015	2.58425200194293
